,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
1525,Cornetts Fire,True,2020-06-16 19:19:03,2020-06-13 14:27:51,CALFIRE Madera-Mariposa-Merced Unit,,Mariposa,Cornetts Road and Old Highway South,191,100,,,-120.08521999999999,37.40827,Wildfire,44bf7479-689e-4203-9f38-8b05917db66b,https://www.fire.ca.gov/incidents/2020/6/13/cornetts-fire/,2020-06-16 19:17:00,2020-06-16,20200613,N,True,False
1526,Dawson Fire ,True,2020-06-17 08:27:01,2020-06-13 18:32:06,CAL FIRE Riverside County Fire,,Riverside,Dawson Canyon Road and Park Canyon Road ,10,100,,,-117.461925,33.776033,Wildfire,90d7bf99-5b46-4a48-a07c-7468829e50b3,https://www.fire.ca.gov/incidents/2020/6/13/dawson-fire/,2020-06-13 08:26:00,2020-06-13,20200613,N,True,False
1527,Hopland Fire,True,2020-06-14 07:40:56,2020-06-13 18:52:54, CAL FIRE Mendocino Unit,,Mendocino,"Highway 101, southwest of Hopland",34,100,,,-80.49163,39.14783,Wildfire,2aa93d4d-809e-42ed-8025-7449711f667d,https://www.fire.ca.gov/incidents/2020/6/13/hopland-fire/,2020-06-14 07:36:00,2020-06-14,20200613,N,True,False
1528,Drum Fire,True,2020-06-16 19:22:38,2020-06-14 15:03:45,Lead agency: Santa Barbara County Fire,,Santa Barbara,"Drum Canyon Road and Highway 246, west of Buellton",696,100,,Santa Barbara County Fire,-120.28867,34.63309,Wildfire,b19c7e40-eac0-4c33-9414-590752f5c100,https://www.fire.ca.gov/incidents/2020/6/14/drum-fire/,,,20200614,N,False,False
1529,Avila Fire,True,2020-07-24 15:34:29,2020-06-15 16:44:39,CAL FIRE San Luis Obispo Unit ,,San Luis Obispo,"Avila Beach Drive and Hwy 101, East of Avila Beach",445,100,,,-120.69958999999999,35.17977,Wildfire,4382036a-3c19-479e-9a78-325007c1de3b,https://www.fire.ca.gov/incidents/2020/6/15/avila-fire/,2020-06-19 07:27:00,2020-06-19,20200615,N,True,False
1530,Bitter Fire ,True,2020-06-21 19:39:49,2020-06-16 14:11:55,CAL FIRE San Benito-Monterey Unit ,,San Benito,"Highway 25 and Hernandez-Coalinga Road, North of King City",895,100,,,-120.92925,36.3011,Wildfire,2190e4db-2b64-4d98-a5f9-00cc6221eec8,https://www.fire.ca.gov/incidents/2020/6/16/bitter-fire/,2020-06-21 19:27:00,2020-06-21,20200616,N,True,False
1531,Riata Fire ,True,2020-06-17 14:59:47,2020-06-16 14:44:53,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"5900 Block West Pozo Road near Hwy 58, East of Santa Margarita",18,100,,,-120.56823,35.40953,Wildfire,2250dea8-20a0-4e5e-b86e-bfe7821892c2,https://www.fire.ca.gov/incidents/2020/6/16/riata-fire/,2020-06-17 14:59:00,2020-06-17,20200616,N,True,False
1532,Walker Fire,True,2020-06-20 19:10:19,2020-06-16 16:58:00,CAL FIRE Tuolumne-Calaveras Unit,,Calaveras,"Walker Trail Road and Hogan Dam Road, North of Copperopolis",1455,100,,"Cooperating Agencies: Calaveras County Sheriffs Office, Altaville-Melones Fire, Calaveras Conlsolidated Fire, Central Calaveras Fire, San Andreas Fire, Copperopolis Fire, Stanislaus County Fire, San Joaquin County Fire, Modesto Fire, Jackson Fire, Linden-Peters Fire, Manteca Fire, Amador Fire, Lathrop Fire, Liberty Fire, Yocha Dehe Fire, UC Davis Fire, West Sacramento Fire, Sacramento Metro Fire, Sacramento City Fire, Consumnes Fire, Folsom Fire, LA County Fire, CAL OES, CA Dept. of Corrections ",-120.72958,38.07741,Wildfire,55a8e286-c088-45dc-8010-5c604dba3b69,https://www.fire.ca.gov/incidents/2020/6/16/walker-fire/,2020-06-20 19:10:00,2020-06-20,20200616,N,True,False
1533,Nelson Fire ,True,2020-06-17 19:22:36,2020-06-17 12:54:12,CAL FIRE/Butte County Fire Department,,Butte,"Nelson Ave and 16th St, Oroville",95,100,,Butte County Sheriff's Office,-121.60037,39.52408,Wildfire,fc3411f0-f9e0-4d0c-86a3-71afbac23f4a,https://www.fire.ca.gov/incidents/2020/6/17/nelson-fire/,2020-06-17 19:20:00,2020-06-17,20200617,N,True,False
1534,Liberty Fire,True,2020-06-18 10:44:50,2020-06-17 15:49:46,CAL FIRE Amador-El Dorado Unit,,San Joaquin,"Liberty Rd and Hwy 88, east of Galt",89,100,,"Cooperating Agencies: Buena Vista Rancheria Fire Dept., Clements Rural Fire Protection District., Liberty Rural County Fire Protection District, U.S. Forest Service, CHP, San Joaquin Sheriff’s Office, PG&E",-121.20828,38.234320000000004,Wildfire,7fc52805-21d4-4a56-b711-859d8c39e704,https://www.fire.ca.gov/incidents/2020/6/17/liberty-fire/,2020-06-18 10:44:00,2020-06-18,20200617,N,True,False
1535,Gyle Fire,True,2020-06-17 18:17:25,2020-06-17 16:39:25,CAL FIRE Tehama-Glenn Unit,,Tehama,"Interstate 5 and Gyle Road, north of Corning",68,100,,,-122.205628,40.000132,Wildfire,5a06793f-5f95-411b-9cce-b340ddd72061,https://www.fire.ca.gov/incidents/2020/6/17/gyle-fire/,,,20200617,N,True,False
1536,Ridge Fire,True,2020-06-25 09:07:34,2020-06-17 16:54:46,,,Monterey,"Plasket Ridge Road and S Coast Ridge Road, North of Gorda",83,100,,Los Padres National Forest ,-121.42113,35.9497,Wildfire,0cb8b199-ab94-42a5-a441-db7f272b170c,https://www.fire.ca.gov/incidents/2020/6/17/ridge-fire/,2020-06-22 09:07:00,2020-06-22,20200617,N,False,False
1537,Baker Fire,True,2020-06-18 19:34:33,2020-06-17 20:22:58,Kern County Fire Department,,Kern,"Bena Rd and Caliente Bodfish Rd, east of Bakersfield  ",165,100,,Kern County Fire Department,-118.6894,35.27678,Wildfire,c276a99a-8208-4402-b538-1e50aae50d63,https://www.fire.ca.gov/incidents/2020/6/17/baker-fire/,2020-06-18 19:17:00,2020-06-18,20200617,N,False,False
1538,Nelson Fire,True,2020-06-18 19:24:38,2020-06-18 16:56:59,CAL FIRE Nevada-Yuba-Placer Unit,,Placer,"Nelson Rd and Rockwell Ln, west of Lincoln",110,100,,,-121.33956,38.89178,Wildfire,2a79a833-693d-4dff-a199-c93b5a3ebe39,https://www.fire.ca.gov/incidents/2020/6/18/nelson-fire/,2020-06-18 19:24:00,2020-06-18,20200618,N,True,False
1539,Fork Fire,True,2020-07-24 15:34:43,2020-06-18 20:28:41,CAL FIRE Tulare Unit,,Tulare,"South Fork Dr and Salt Creek Fire Control Rd, East of Three Rivers",130,100,,,-118.845123,36.37085,Wildfire,0fc1bc5b-7ac5-4a2c-8048-9ed74623b838,https://www.fire.ca.gov/incidents/2020/6/18/fork-fire/,2020-06-22 19:26:00,2020-06-22,20200618,N,True,False
1540,Teddy Fire,True,2020-06-25 08:53:58,2020-06-18 22:33:51,CAL FIRE Butte Unit/Butte County Fire Department,,Butte,"Teddy Lane and Bangor Park Rd., Bangor",13,100,,,-121.45371999999999,39.37577,Wildfire,036cc8f1-ab4e-488c-8c46-86ebbb176d3e,https://www.fire.ca.gov/incidents/2020/6/18/teddy-fire/,2020-06-18 08:53:00,2020-06-18,20200618,N,True,False
1541,Springs Fire,True,2020-07-24 15:35:27,2020-06-19 15:19:44,CAL FIRE Tulare Unit,,Tulare,Hot Springs Dr and M-56,217,100,,,-118.8613,35.891329999999996,Wildfire,0413caad-a48e-447b-8ed8-1c8933360f21,https://www.fire.ca.gov/incidents/2020/6/19/springs-fire/,2020-06-22 19:22:00,2020-06-22,20200619,N,True,False
1542,Honcut Fire,True,2020-06-20 19:14:48,2020-06-20 14:24:00,CALFIRE Butte Unit,,Butte,"Palermo Honcut Hwy and Four Junes Way, south of Palermo",89,100,,,-121.53976000000002,39.36894,Wildfire,a1959cb6-24e4-45e6-bcca-b792abe932ce,https://www.fire.ca.gov/incidents/2020/6/20/honcut-fire/,2020-06-20 19:14:00,2020-06-20,20200620,N,True,False
1543,East Fire,True,2020-06-21 09:57:32,2020-06-20 17:23:41,CALFIRE Lassen-Modoc Unit,,Modoc,County Road 79 and East 19th Street,11,100,Forward spread stopped,,-120.54161,41.5017,Wildfire,d7f02c71-a8b5-440a-b4a8-b8e011e214e3,https://www.fire.ca.gov/incidents/2020/6/20/east-fire/,,,20200620,N,True,False
1544,Quarter Fire,True,2020-07-07 14:35:05,2020-06-21 11:33:36,USFS Stanislaus National Forest,,Tuolumne,"Italian Bar Road and Grant Ridge Road, North of Twain Harte",10,100,,Stanislaus National Forest ,-120.20316000000001,38.082640000000005,Wildfire,641c7a44-b74a-4dce-bd7d-44078847003b,https://www.fire.ca.gov/incidents/2020/6/21/quarter-fire/,2020-07-07 14:34:00,2020-07-07,20200621,N,False,False
1545,Hunter Fire,True,2020-06-25 18:55:30,2020-06-21 16:29:28,CAL FIRE San Benito Unit ,,Monterey,"River Road and Interlake Road, South of Lockwood",195,100,,,-121.08753,35.90835,Wildfire,c50ced87-e83c-406c-b349-49cad87e680f,https://www.fire.ca.gov/incidents/2020/6/21/hunter-fire/,2020-06-25 18:55:00,2020-06-25,20200621,N,True,False
1546,Stage Fire,True,2020-06-22 19:12:25,2020-06-21 21:50:06,CAL FIRE San Benito Unit ,,Monterey,"  Old Stage Road and Williams Road, Northeast of Salinas",52,100,,,-121.57406999999999,36.69845,Wildfire,d0e31652-2b1e-4316-a1e0-c18ecb4ddbd7,https://www.fire.ca.gov/incidents/2020/6/21/stage-fire/,2020-06-22 19:12:00,2020-06-22,20200621,N,True,False
1547,Grade Fire ,True,2020-07-24 15:35:14,2020-06-22 08:16:27,CAL FIRE Tulare Unit,,Tulare,"Boyd Dr and Rd 168, east of Orosi",1050,100,,,-119.19677,36.5537,Wildfire,e7d05a34-0fdc-4db2-b713-0e10119d105d,https://www.fire.ca.gov/incidents/2020/6/22/grade-fire/,2020-06-26 06:39:00,2020-06-26,20200622,N,True,False
1548,Rico Fire ,True,2020-06-23 07:08:20,2020-06-22 15:55:55,CAL FIRE San Benito-Monterey Unit,,Monterey,"Sargents Canyon Rd and Dead Mans Gulch Rd, southeast of San Ardo",338,100,,,-120.87858,35.9789,Wildfire,cf392ebe-9c69-4a28-b52b-3772c06b493c,https://www.fire.ca.gov/incidents/2020/6/22/rico-fire/,2020-06-23 07:07:00,2020-06-23,20200622,N,True,False
1549,River Fire,True,2020-06-25 09:05:06,2020-06-22 13:55:00,,,San Luis Obispo,"River Road and Creston Road, West of Paso Robles",15,100,,Paso Robles Fire Department ,-120.68326,35.629059999999996,Wildfire,58e5665a-7aff-4f14-8ebe-490e73d3d37a,https://www.fire.ca.gov/incidents/2020/6/22/river-fire/,2020-06-23 09:04:00,2020-06-23,20200622,N,False,False
1550,Sycamore Fire,True,2020-06-26 18:04:12,2020-06-23 08:23:48,CAL FIRE Fresno County Fire,,Fresno,Sycamore Road and Coyote Drive Southeast of Tollhouse,19,100,,,-119.33438999999998,36.97511,Wildfire,c5071feb-80ec-4fbb-9d2f-eee1f1cea68a,https://www.fire.ca.gov/incidents/2020/6/23/sycamore-fire/,2020-06-26 18:04:00,2020-06-26,20200623,N,True,False
1551,R-2 Fire,True,2020-07-02 14:21:37,2020-06-23 21:12:11,Bureau of Land Management Northern California District,,Lassen,"Highway 395 and Smoke Creek Rod, Northeast of Susanville ",563,100,,Bureau of Land Management Northern California District ,-120.28147,40.43203,Wildfire,7d7f682a-0266-4758-93e6-795488af0687,https://www.fire.ca.gov/incidents/2020/6/23/r-2-fire/,2020-06-26 18:00:00,2020-06-26,20200623,N,False,False
1552,R-3 Fire,True,2020-07-02 14:22:13,2020-06-24 07:49:19,,,Lassen,Skedaddle Ranch Road and Spencer Basin Road Northeast of Herlong,210,100,,Bureau of Land Management Northern California District – Susanville,-120.04635,40.44793,Wildfire,54364494-e201-476a-8dc7-fbf2e0f94f60,https://www.fire.ca.gov/incidents/2020/6/24/r-3-fire/,2020-06-26 18:00:00,2020-06-26,20200624,N,False,False
1553,58 Fire,True,2020-06-29 07:00:24,2020-06-24 17:49:08,CAL FIRE Riverside County Fire ,,Riverside,"Van Buren Street and Avenue 58, Thermal",12,100,,CAL FIRE Riverside County Fire ,-115.96593999999999,33.27665,Wildfire,5b8b9b63-9cc6-4d55-9502-87009d75732c,https://www.fire.ca.gov/incidents/2020/6/24/58-fire/,2020-06-27 06:58:00,2020-06-27,20200624,N,True,False
1554,Diablo Fire,True,2020-06-26 18:32:50,2020-06-25 06:47:01,CAL FIRE Santa Clara Unit,,Stanislaus,Del Puerto Canyon and Diablo Grande,202,100,,,-121.18355,37.46265,Wildfire,64b9cf19-314a-4986-ae35-cf89f1f8bc2a,https://www.fire.ca.gov/incidents/2020/6/25/diablo-fire/,2020-06-26 18:32:00,2020-06-26,20200625,N,True,False
1555,Bend Fire,True,2020-06-29 07:06:13,2020-06-25 17:28:46,BLM California Central District,,San Luis Obispo,"Belmont Trail and Bend Rd, California Valley ",263,100,,BLM California Central District ,-119.88048,35.30742,Wildfire,d10cd103-f627-497d-a338-6430438ed7fb,https://www.fire.ca.gov/incidents/2020/6/25/bend-fire/,2020-06-28 07:06:00,2020-06-28,20200625,N,False,False
1556,Aurora Fire,True,2020-07-03 11:08:11,2020-06-26 15:13:24,BLM Central California District,,Mono,"Bodie Rd, east of Bridgeport",280,100,,BLM California Central District,-119.00289,38.22554,Wildfire,5b2b1489-ad5b-4104-b267-fdd61c0c48e9,https://www.fire.ca.gov/incidents/2020/6/26/aurora-fire/,2020-07-02 11:07:00,2020-07-02,20200626,N,False,False
1557,Indian Fire,True,2020-06-28 20:11:23,2020-06-26 17:07:51,CAL FIRE/Riverside County Fire Department,,Riverside,"Wheeler Rd and Tripp Flats Rd, community of Anza",59,100,,,-116.750925,33.565093,Wildfire,b13b3fea-fd2f-4c14-925b-63737df97f2e,https://www.fire.ca.gov/incidents/2020/6/26/indian-fire/,,,20200626,N,True,False
1558,Poeville Fire,True,2020-07-07 14:37:18,2020-06-27 19:08:50,Unified Command: USFS and Truckee Meadows Fire Protection District,,State of Nevada,Highway 395 Truckee Meadows ,2975,100,,Humboldt-Toiyabe National Forest,-119.81098,39.325959999999995,Wildfire,4db7101a-8097-4211-ab16-544f136dd35c,https://www.fire.ca.gov/incidents/2020/6/27/poeville-fire/,2020-07-06 14:36:00,2020-07-06,20200627,N,False,False
1559,Pass Fire,True,2020-07-03 07:34:59,2020-06-28 13:28:53,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Hwy 152 and Dinosaur Point Rd, near Santa Nella",2192,100,,,-121.21911999999999,37.06641,Wildfire,a9397846-b830-4a42-a7e6-d2be9684a989,https://www.fire.ca.gov/incidents/2020/6/28/pass-fire/,2020-07-03 07:34:00,2020-07-03,20200628,N,True,False
1560,Gage Fire,True,2020-07-03 11:06:37,2020-06-28 15:58:46,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,Running Deer Rd and Gage Irving Road,33,100,,,-120.96758999999999,35.69993,Wildfire,a6c54f7f-20f5-4c3b-a27b-745d7274def6,https://www.fire.ca.gov/incidents/2020/6/28/gage-fire/,2020-06-28 11:06:00,2020-06-28,20200628,N,True,False
1561,Muck Fire ,True,2020-06-29 18:49:13,2020-06-29 12:35:41,CAL FIRE Lassen- Modoc Unit ,,Lassen,"Highway 299 and Muck Valley Road, South of Nubieber ",12,100,,,-121.2199939,41.0336731,Wildfire,58a3d354-a532-440e-bfa8-aca414cf4cd0,https://www.fire.ca.gov/incidents/2020/6/29/muck-fire/,2020-06-29 18:49:00,2020-06-29,20200629,N,True,False
1562,Avacado Fire,True,2020-07-03 19:15:31,2020-06-30 15:43:01,CAL FIRE Butte Unit ,,Butte,"Bangor Park Road and Teddy Lane, West of Bangor  ",136,100,,,-121.4319,39.3784,Wildfire,fd24cc01-1057-4572-a83b-1775d49f42f7,https://www.fire.ca.gov/incidents/2020/6/30/avacado-fire/,2020-07-03 19:15:00,2020-07-03,20200630,N,True,False
1563,Flat Fire,True,2020-07-30 15:25:36,2020-06-30 17:40:16,Shasta Trinity National Forest,,Trinity,"Highway 299W and Mill Creek Road, Southeast of Burnt Ranch  ",62,100,,Shasta Trinity National Forest,-123.437051,40.791509000000005,Wildfire,49378c25-ecdb-406d-829b-755f2b248fcd,https://www.fire.ca.gov/incidents/2020/6/30/flat-fire/,2020-07-24 15:25:00,2020-07-24,20200630,N,False,False
1564,Bena Fire,True,2020-07-03 07:30:51,2020-07-01 16:32:50,Kern County Fire Department,,Kern,"Bena Road and Caliente Bodfish Road, East of Bakersfield",2900,100,,,-118.70273200000001,35.310132,Wildfire,14042a79-1fd0-4e82-b17d-1b201306de22,https://www.fire.ca.gov/incidents/2020/7/1/bena-fire/,2020-07-03 07:30:00,2020-07-03,20200701,N,True,False
1565,Rowher Fire,True,2020-08-13 10:43:47,2020-07-01 16:43:16,Angeles National Forest ,,Los Angeles,"Spring Canyon Road and Anthony Road, North of Santa Clarita ",648,100,,Angeles National Forest ,-118.324601,34.542742,Wildfire,ba60e1c4-d812-4b33-9a2e-b240a1b29408,https://www.fire.ca.gov/incidents/2020/7/1/rowher-fire/,2020-07-05 10:43:00,2020-07-05,20200701,N,False,False
1566,Bonadelle Fire,True,2020-07-03 07:33:57,2020-07-02 15:27:03,Madera County Fire Department,,Madera,"Avenue 15 and Road 35, Bonadelle",597,100,,,-119.9252132,36.967854200000005,Wildfire,f969420f-82a1-4edd-b7d3-28672e9d74b3,https://www.fire.ca.gov/incidents/2020/7/2/bonadelle-fire/,2020-07-03 07:33:00,2020-07-03,20200702,N,False,False
1567,Soda Fire ,True,2020-07-15 18:43:43,2020-07-03 14:00:40,BLM Central California District,,San Luis Obispo,"Soda Lake Rd and Culver City Rd, California Valley",157,100,,,-120.053275,35.393889,Wildfire,ac5dad8d-89f2-4f3f-b710-34661754ebb6,https://www.fire.ca.gov/incidents/2020/7/3/soda-fire/,2020-07-05 18:43:00,2020-07-05,20200703,N,False,False
1568,Mount R Fire,True,2020-07-06 13:27:32,2020-07-03 16:29:04,USFS San Bernardino National Forest,,San Bernardino,"Highway 330 and Old City Creek Road, Southwest of Running Springs",62,100,,USFS San Bernardino c,-117.124353,34.182435999999996,Wildfire,b564196f-6499-4e1e-b896-7b6211d97f90,https://www.fire.ca.gov/incidents/2020/7/3/mount-r-fire/,2020-07-06 13:27:00,2020-07-06,20200703,N,False,False
1569,Sheridan Fire,True,2020-07-05 18:48:49,2020-07-04 15:04:41,CAL FIRE Santa Clara Unit,,Alameda,"Sheridan Road, south of Sunol in Santa Clara county. ",108,100,,,-121.876277,37.536015,Wildfire,43289809-2636-4d90-8ed2-0012575d9e1d,https://www.fire.ca.gov/incidents/2020/7/4/sheridan-fire/,2020-07-05 18:47:00,2020-07-05,20200704,N,True,False
1570,Lake Fire,True,2020-07-05 19:40:57,2020-07-05 07:09:01,CAL FIRE San Luis Obispo Unit ,,San Luis Obispo,"Hwy 58 and Soda Lake Road, West of McKittrick",588,100,,,-120.00485,35.351065000000006,Wildfire,90f61641-f44c-4180-bb82-9238b1effeb7,https://www.fire.ca.gov/incidents/2020/7/5/lake-fire/,,,20200705,N,True,False
1571,Park Fire,True,2020-07-06 19:24:45,2020-07-05 07:13:22,CAL FIRE Santa Clara Unit ,,Santa Clara,"East Dunne Avenue and Finley Ridge Road, East of Morgan Hill",343,100,,,-121.56750500000001,37.166733,Wildfire,7f3042f1-3e76-4c3e-82c9-a0761c1c8b90,https://www.fire.ca.gov/incidents/2020/7/5/park-fire/,2020-07-06 19:23:00,2020-07-06,20200705,N,True,False
1572,Cotton Fire,True,2020-07-05 07:30:23,2020-07-05 07:30:23,CAL FIRE Madera-Mariposa-Merced Unit ,,Merced,"Hwy 152 and Lower Cottonwood Hunting Area, West of Santa Nella  ",100,100,,,-121.086625,37.091637,Wildfire,a7138f52-b933-4054-ae63-5f8e1e950be3,https://www.fire.ca.gov/incidents/2020/7/5/cotton-fire/,,,20200705,N,True,False
1573,Kings Fire,True,2020-07-07 18:49:16,2020-07-05 14:39:40,CAL FIRE Fresno Kings Unit,,Fresno,"King Canyon Road and Dunlap Road, East of Squaw Valley",67,100,,,-119.11653600000001,36.750186,Wildfire,cd2e7a3b-7b00-4da4-8612-a19a22c88fca,https://www.fire.ca.gov/incidents/2020/7/5/kings-fire/,,,20200705,N,True,False
1574,Crews Fire,True,2020-07-13 19:06:51,2020-07-05 14:55:49,CAL FIRE Santa Clara Unit ,,Santa Clara,"Crews Road and Oak Spring Circle, North of Gilroy",5513,100,,"Cooperating Agencies: Morgan Hill OES/EOC, Santa Clara County Sheriff, CalTrans, California Highway Patrol, CAL OES, PG&E, CALTRANS, CDCR, South County Fire Protection District, County Parks, California State Parks, Santa Clara Department of Public Health, Santa Clara Office of Emergency Management, Santa Clara Road Department, California Fish and Wildlife.",-121.50153200000001,37.034839,Wildfire,304a6ef7-53f6-4d2d-8d11-be431a7d75e8,https://www.fire.ca.gov/incidents/2020/7/5/crews-fire/,2020-07-13 19:06:00,2020-07-13,20200705,N,True,False
1575,Soledad Fire,True,2020-07-15 18:44:23,2020-07-05 17:18:35,Los Angeles County Fire Department and Angeles National Forest,,Los Angeles,"Soledad Canyon Road and Agua Dulce Canyon Rd, South of Agua Dulce ",1525,100,,USFS Angeles National Forest,-118.328877,34.467915000000005,Wildfire,2102ace4-f67b-4060-8795-f3cea12917e3,https://www.fire.ca.gov/incidents/2020/7/5/soledad-fire/,2020-07-10 18:44:00,2020-07-10,20200705,N,False,False
1576,California Fire,True,2020-07-08 07:07:14,2020-07-06 15:32:26,CAL FIRE Santa Clara Unit,,Contra Costa,California Street and Springwood Street. East of Rodeo,298,100,,,-122.25471,38.029959999999996,Wildfire,fc988bbb-4f93-478d-8a6c-b1be51d436c7,https://www.fire.ca.gov/incidents/2020/7/6/california-fire/,,,20200706,N,True,False
1577,Patterson Fire,True,2020-07-06 19:04:39,2020-07-06 16:04:20,CAL FIRE Santa Clara Unit,,San Joaquin,"Hwy 580 and Patterson Pass Rd, west of Tracy",150,100,,,-121.53523999999999,37.719840000000005,Wildfire,ce7dddd1-7a79-4aa4-b6bc-f4181aa2ac05,https://www.fire.ca.gov/incidents/2020/7/6/patterson-fire/,2020-07-06 19:02:00,2020-07-06,20200706,N,True,False
1578,Mountain Meadow Fire ,True,2020-07-28 11:50:34,2020-07-06 18:22:56,Cordelia Fire Protection District and Fairfield City Fire Department,,Solano,"Mountain Meadows Drive and Cedar Creek Court, Southwest of Fairfield",75,100,,Fairfield City Fire Department,-122.12447,38.21614,Wildfire,deaaf3fb-e0b2-4430-97cc-10d6d626df27,https://www.fire.ca.gov/incidents/2020/7/6/mountain-meadow-fire/,2020-07-09 11:50:00,2020-07-09,20200706,N,False,False
1579,Brandon Fire,True,2020-07-08 20:33:43,2020-07-07 16:06:21,CAL FIRE Amador-El Dorado Unit,,El Dorado, Brandon Rd,32,100,,"Cameron Park Fire Dept, Shingle Springs Rancheria Tribal Fire Dept, El Dorado Hills Fire Dept., Garden Valley Fire Protection Dist., Rescue Fire Protection Dist., Diamond Springs-El Dorado Fire Protection Dist., Bureau of Land Management, USFS, El Dorado County Sheriff’s Office, PG&E",-120.941267,38.58488,Wildfire,f398ee10-0c99-4096-be61-7c1611035ce1,https://www.fire.ca.gov/incidents/2020/7/7/brandon-fire/,,,20200707,N,True,False
